,AHI,snore_db_mean,saturation_mean,desaturations_mean_nadir,percent_of_supine_sleep,total_sleep_time,sleep_efficiency,variability_between_sleep_stage_percents,hrv_time_rmssd_during_night,hrv_time_rmssd_during_wake
Lipids_POS_921.7857_470.9733_348.4731,0.0991248376644239,0.0469178646513355,-0.0897767270058384,,,,-0.0520272697274268,,,
Lipids_POS_984.8932_496.4812_364.5430,0.1213997196920602,0.0585377545926604,-0.0902942412358889,,,,-0.0441995839152021,,,
Lipids_NEG_968.7534_441.8868_347.0654,0.1187308939766937,0.0553213065052112,-0.1032341928632807,,,,-0.0584836481360212,,,
Lipids_NEG_847.0585_366.2715_317.9282,0.1079356019647705,0.06254362769851,-0.0876478342412427,,,,-0.0517320394164029,,,
Lipids_POS_776.2305_374.2117_263.9870,0.1110806988352446,0.0554784243626649,-0.0887856117962784,,,,-0.0641112125594541,,,
Lipids_POS_863.6901_424.6823_313.9536,0.1183276904625112,0.0662722320085972,-0.0941524475127472,,,,-0.0620181271437248,,,
Lipids_POS_636.6282_406.4715_291.9060,0.1194172047765239,0.0513961316409954,-0.1158256059277349,,,,-0.0705122495618316,,,
Lipids_NEG_556.2675_146.7284_237.4623,0.1001493951571287,0.0573863107282525,-0.1021740538954913,,,,-0.071445121721129,,,
Lipids_POS_752.8084_362.1818_293.8079,0.1033319940294591,0.0559531823892471,-0.0986765382550357,,,,-0.0740130107027822,,,
Lipids_NEG_581.1034_234.3276_237.0208,0.0624975025506413,0.0446864287012073,-0.062995457737401,,,,-0.0641276206144319,,,
Lipids_POS_726.6595_420.6318_305.5603,0.0694023964305641,0.0494968092465758,-0.0488661532294791,,,,-0.0506596356327155,,,
Lipids_POS_916.7943_415.2495_344.3838,0.0844090690284576,0.0436634190809094,-0.0696526011281863,,,,-0.0444046433562085,,,
Lipids_POS_530.2874_167.4055_224.6718,0.0726984387715982,0.0482180814368959,-0.0782140452446345,,,,-0.0682396338392417,,,
Lipids_NEG_1217.1870_441.8189_342.6748,0.0795562313396976,0.0613724579643232,-0.0851075255643832,,,,-0.0670032822120153,,,
Lipids_POS_921.8576_499.8501_358.2399,0.081752626716507,0.0507796035078509,-0.0747494871390549,,,,-0.0554037918332412,,,
Lipids_POS_908.8623_522.6002_352.0542,0.0787402341914421,0.0607191328791849,-0.0768822540604458,,,,-0.0591374885405506,,,
Lipids_NEG_702.5415_358.2688_284.8002,0.1030448866131213,0.0664226965673632,-0.0609572423189984,,,,-0.0578760388110996,,,
Lipids_POS_856.6524_345.8402_325.8673,0.1065397948374367,0.0671431801057306,-0.0494561466886081,,,,-0.0664281936252272,,,
Lipids_POS_903.7714_431.2908_343.1824,0.1254861583063967,0.062592965966768,-0.0562196728921326,,,,-0.0499763420152916,,,
Lipids_POS_656.5814_391.4666_288.8136,0.1025279268630731,0.0524973453952904,-0.0633147310050053,,,,-0.0569723027038324,,,
Lipids_NEG_917.7444_413.6276_339.3031,0.1148859850596424,0.0569695053126569,-0.066538599424763,,,,-0.0475400767677917,,,
Lipids_POS_925.7580_393.8170_345.4627,0.1083712919883611,0.0540322045980825,-0.0662426157649194,,,,-0.0481863861787728,,,
Lipids_NEG_928.6252_366.4780_338.7022,0.0974768158049506,0.0694104191812945,-0.0788041201147583,,,,-0.0432428954548257,,,
Lipids_POS_768.7066_438.3227_316.7040,0.0999323612590287,0.0867040375776722,-0.0753630753272507,,,,-0.0499778335154024,,,
Lipids_POS_738.6030_362.5528_311.4441,0.0723383183834708,0.070868251157463,-0.0516455785916432,,,,-0.0546890496850382,,,
Lipids_POS_740.6755_426.2582_309.0007,0.0838398412824431,0.0773691693967609,-0.0655924872378065,,,,-0.0489534899966954,,,
Lipids_POS_995.8694_469.5638_366.7463,0.0858911946482566,0.0471627955451625,-0.056460481817043,,-0.0551994334118537,,-0.0587499859388237,0.047282878147855,,
Lipids_NEG_359.2949_263.8738_203.8640,0.1186267569512675,0.060968855367461,-0.0791109300187559,,-0.0455652855205335,,-0.0508421309083745,,,
Lipids_NEG_902.6107_310.1485_326.5452,0.1089336180289854,0.0606767025296125,-0.048347647394127,,-0.0467797450177199,,-0.0536510618547249,,,
Lipids_NEG_653.4622_272.6968_268.3309,0.1104178569898878,0.0655843567064513,-0.0787215359003631,,-0.0508011908994479,-0.0547040842258506,-0.0574706827345653,,,
Lipids_POS_697.5348_287.4838_286.4877,0.1089883624155212,0.0712470410783775,-0.0612881930240937,,-0.0626613294571555,-0.0725686173099235,-0.0474435239444866,,,
Lipids_NEG_907.7177_413.8668_336.7831,0.1073818400910605,0.0634422727090807,-0.0653135185982802,,,-0.0627491872301043,-0.0521695831155973,,,-0.0484020909235776
Lipids_NEG_656.5740_399.2195_281.7803,0.0744116699080502,0.0461979112412603,-0.0474604971388394,,,-0.0569431911338316,-0.0448806891440363,,,
Lipids_NEG_179.0713_60.9497_143.4458,0.0713305340198849,0.0494375482522341,-0.0540848806880406,,,-0.0420875266985835,-0.0774755200710267,,,
Lipids_POS_628.5500_378.8815_280.8299,0.063725681242997,0.076224466334206,-0.0566225088980647,,,-0.0472474021236864,-0.0619529040576186,,,
Lipids_NEG_736.5277_353.2004_285.3257,0.0827448792818997,0.0563592281670587,-0.0768890076830695,,,-0.0472354800868586,-0.0937974498739315,,,
Lipids_POS_1518.1261_344.0493_466.3543,0.0915719188856059,0.0545160982617981,-0.0863432050431257,,,-0.0576341700522052,-0.098172415774129,,,
Lipids_NEG_620.5971_399.1123_290.0533,0.1167943608416496,0.0484008108478445,-0.0923020699737341,,,-0.047725667757783,-0.057925704620206,,,
Lipids_NEG_461.3623_305.3010_227.8990,0.1155887230218,0.0653021142280729,-0.0894622636030074,,,-0.0740205170963924,-0.0684038297678149,,,
Lipids_NEG_716.5220_306.3209_287.5705,0.0945049677350815,0.0588537048149661,-0.0876949125013968,,,-0.0582496027325078,-0.0677594733930087,,,
Lipids_NEG_771.6382_390.4958_299.2243,0.0980274008487543,0.0687941822004923,-0.0812914686355433,,,-0.0440819651522611,-0.0428483155282636,,,
Lipids_POS_495.4397_426.1038_254.0657,0.1207412349732274,0.0807311474205585,-0.0785121181932674,,,-0.0423788301674985,-0.0476893763114461,,,
Lipids_NEG_682.6323_403.7807_295.2388,0.1012432876369059,0.0792543855066509,-0.0695131339955587,,,-0.0734461013476196,-0.0540322391003708,,,
Lipids_POS_654.5656_381.5398_281.3987,0.1105336286088616,0.0851517681903391,-0.0785029275037346,,,-0.0538345675766277,-0.0768086985803666,,,
Lipids_NEG_759.6488_427.2348_321.6529,-0.2366157576417314,-0.1282594424127929,0.2590647775740139,0.1810295231457496,0.0565252092154655,,,,0.1181068083729062,0.0970543687710331
Lipids_NEG_279.2324_158.6982_181.6171,-0.1253944667348682,,0.1354452962543125,0.110783377211713,,,,,0.0974858160787268,0.0707633402712057
Lipids_POS_558.2951_158.7723_243.8841,-0.1331295150546097,,0.1451965170461293,0.1323372977467062,,,,0.0648116680052953,0.1342464474882578,0.0767622384849379
Lipids_POS_934.7356_388.2823_344.5864,-0.1016429723968907,-0.1056010323404644,0.072515096651261,0.0674041958685435,,,,,0.1003385074763986,0.0755609476803959
Lipids_NEG_864.6102_343.9488_320.3264,-0.1355898484790108,-0.0853079678090009,0.115833842672831,0.0703283518515614,,,,,0.0698839075669147,0.0585206592091906
Lipids_NEG_650.4756_284.3292_277.6402,-0.1135809585476913,-0.099199914566658,0.1051213660485513,0.0797859646349832,,,,,0.0676192911679071,0.051134155346563
Lipids_POS_592.4694_284.2519_265.6126,-0.1154654207971699,-0.0857887083717406,0.1096052861646926,0.0882569040130869,,,,,0.0732998578683251,0.0633837376832375
Lipids_POS_820.6201_342.4029_314.8569,-0.1267791366509125,-0.09956885380096,0.0786793537694785,0.0644295812174223,,,,,0.0611474144170238,0.0496305995026798
Lipids_POS_903.7395_443.7414_342.0031,-0.1038564581495336,-0.0705666803461951,0.0800779432801167,0.0679080216247396,,,,,0.0509743242680072,0.0630917633212789
Lipids_POS_794.6856_402.8246_319.5459,-0.1203381005348828,-0.0546331878343579,0.1433190934735558,0.1199082664070917,,,0.0506451325321074,,0.0761768135627999,0.0711817909273654
Lipids_POS_740.5550_357.5017_299.5199,-0.1278606641642369,-0.0662255609408445,0.1494050096343269,0.0970327563478759,,,,,0.088144609579639,0.0864019374036055
Lipids_POS_536.4067_229.0011_249.0563,-0.1552043269948668,-0.1019633277290938,0.1390502710560887,0.0947903156573415,,,,,0.0850279168195572,0.0947948393155185
Lipids_POS_874.6664_374.1216_327.2214,-0.1430594155460822,-0.0842766874078312,0.134264539377929,0.0962484040691964,,,,,0.0844455870739309,0.0875627290360288
Lipids_NEG_934.6898_376.7710_335.3722,-0.1581837812376635,-0.1023498482571394,0.1520677916678979,0.096057748959589,,,,,0.0674902564031217,0.0592566637002798
Lipids_POS_837.6816_373.9327_326.9462,-0.1481479569889565,-0.0725424930578993,0.1440207279423682,0.0798007673272639,,,,,0.05900175324567,0.0669730823953934
Lipids_NEG_1594.1765_343.3928_484.4122,-0.1444017131663407,-0.0804268292144978,0.1428410896201695,0.0935034101298793,,,,,0.0533017176303938,0.0732785432876778
Lipids_NEG_762.5638_357.4177_304.6825,-0.1401273894953773,-0.0781317357427342,0.132017806140749,0.0852179227742666,,,,,0.0476238647941928,0.0815053793810334
Lipids_POS_538.3862_227.4236_250.8507,-0.1489537575520834,-0.1025612768655531,0.1558111218426432,0.1360664510462056,,,,,0.0808667979678057,0.0589803408336876
Lipids_POS_783.9047_320.5099_299.4472,-0.0967278367083164,-0.0723983569275323,0.1522994821435344,0.1303710054753876,,,,,0.0624441223634115,0.060578317867733
Lipids_NEG_566.3822_197.3529_255.4581,-0.1303703929834999,-0.0992952692285628,0.132933949943979,0.0998691888879375,,,,,0.0832843416566358,0.043903220115093
Lipids_POS_508.3759_197.2141_242.6119,-0.1386738565717475,-0.0966273594735001,0.1320729439889297,0.110549111969362,,,,,0.0961181809277319,0.0565763995940176
Lipids_POS_510.3914_224.1465_248.8784,-0.124659720361261,-0.0838055820640372,0.1442300844857091,0.127003694473039,,,,,0.0713579690920989,0.0504569610233532
Lipids_NEG_568.3976_224.2734_259.0331,-0.1049826893283543,-0.075607208776751,0.1359802433505742,0.1079707779604103,,,,,0.0725208032910907,0.0561141307598027
Lipids_NEG_737.5355_305.2839_293.6982,-0.1253839338321807,-0.0846066397429883,0.1313679113333261,0.0945371287960707,,,,,0.0752826195379929,0.0613374743866615
Lipids_POS_566.4538_283.8195_264.6597,-0.1196506399941306,-0.0872051798879114,0.1367686629323606,0.1118580545473825,,,,,0.0773203658539991,0.0683300371535122
Lipids_POS_608.4643_296.0956_269.9884,-0.1121601064541614,-0.096797611484253,0.1204397844455474,0.1108944313394187,,,,0.0804161293414539,0.0854129481004417,0.0680625039226978
Lipids_POS_580.4330_271.6643_263.1703,-0.1396639407204898,-0.1004606561832366,0.1344737907168675,0.1261735835135528,,,,0.0563104146909564,0.0912376310135182,0.0666458757371742
Lipids_POS_520.5470_152.4282_236.5624,-0.1465197966002922,-0.0961811146210346,0.1683558988190265,0.1455007271741406,,,,0.0535551942864056,0.1038791666489765,0.0681963838596318
Lipids_POS_552.4021_243.2522_254.7229,-0.1580485358925504,-0.1122625874588708,0.1504448366451337,0.134535001144494,,,,0.0514307089578863,0.1188873675777914,0.0816527666471732
Lipids_POS_504.3435_185.5243_235.7882,-0.1294551926661535,-0.0742905461784319,0.120975529511497,0.1068921335354755,,,,0.0672851363965726,0.1308660162780496,0.0616806081728076
Lipids_POS_578.3926_159.3500_254.5527,-0.1263062583118173,-0.0727871100465637,0.1566874240922796,0.1446681797375185,,,,0.0483413770528729,0.1352095412383219,0.0736448647191683
Lipids_POS_548.3708_192.1763_242.1866,-0.1015075020474801,-0.0619087432429139,0.152184610456172,0.1460378193545725,,,,0.0493019542918365,0.1310626871685137,0.076226590780477
Lipids_NEG_606.3770_192.2532_262.0319,-0.1040826206017731,-0.0712843124529706,0.1372205815804505,0.1141569165175211,,,,0.0454484647981098,0.1188781760821739,0.0682662081795645
Lipids_NEG_566.3462_184.7391_250.7449,-0.1277070559717563,-0.0791440542748896,0.1386543958222017,0.1279077233265183,,,,0.0467988740775135,0.1190444513391386,0.0516345675964068
Lipids_POS_544.3371_184.7209_244.7944,-0.131652113417154,-0.0800066621857546,0.1441018767664658,0.1390763955944799,,,,0.0582406520784893,0.1199466839354205,0.0591454359694108
Lipids_NEG_564.3306_159.2347_246.9704,-0.1484408758332677,-0.0729553348266832,0.1673482461359603,0.1418700549390786,,-0.0437876974113902,,,0.1393634820152411,0.0775119221282753
Lipids_POS_550.3864_216.7849_248.3019,-0.1563136225256104,-0.0995390054436786,0.1424184907616477,0.1148032911208129,,0.0462035852790777,,,0.1013852134433673,0.059911000413053
Lipids_NEG_608.3926_216.8683_264.5112,-0.1595666574836914,-0.1057277898078228,0.1405316263265265,0.1023818391431757,,,,,0.1149191129418056,0.0686776603703333
Lipids_NEG_610.4079_243.1175_269.3509,-0.1715941272517504,-0.1004345187278334,0.158885019307191,0.1196768155536507,,,,,0.1252811315722431,0.0586792970744571
Lipids_NEG_908.5622_320.4128_328.7992,-0.1762040840078772,-0.0875146121300405,0.1876831901603136,0.1433331230807901,,,,,0.1134940036925972,0.0631795419189953
Lipids_NEG_646.3326_158.6618_269.0966,-0.1673299922943107,-0.0566477446972637,0.165633598238195,0.1067048725234833,,,,,0.1130114321381736,0.0555716912185797
Lipids_NEG_660.3482_158.6533_273.3645,-0.1555602240051838,-0.0722934876887351,0.1737852137344755,0.1218325273189136,,,,,0.1190074853431442,0.0604641079154276
Lipids_NEG_737.5364_330.1667_295.1411,-0.1301201148349886,,0.0995481395859689,0.0488436803484547,,,,,0.059580461072937,0.0513436282081827
Lipids_POS_1111.3525_469.7074_336.4654,-0.1203993019363751,,0.073817375982058,,,,,,0.0626413304265861,0.0517552289833163
Lipids_NEG_555.4411_414.1079_274.6932,-0.1339039113386308,-0.0819291047137511,0.1203204364596191,,,,,,0.0579977526405152,0.0418928113432239
Lipids_NEG_595.4726_414.8944_282.6143,-0.1411589591589288,-0.0823721916995166,0.1183655384146134,,,,,,0.0521032825853469,0.0426575146591377
Lipids_POS_1338.1672_441.0724_353.5054,-0.1651758048547709,-0.0510032930739859,0.1040372149307667,,,,,,0.0507777766192217,0.052981401291767
Lipids_POS_1368.2499_442.0181_362.0955,-0.1770249424751266,-0.0764100883892036,0.1159899745346415,,,,,,0.0474376244515993,0.0663581745719593
Lipids_POS_953.7552_434.7604_351.5070,-0.1190105226428934,-0.0627924316600743,0.0911999097709212,,,,,,0.0616795812414096,0.0917731378339133
Lipids_NEG_1041.8471_524.9232_379.5669,-0.1010535655173141,-0.0471059634177167,0.0929868702784392,,,,,,0.0643205203652055,0.0456720042310799
Lipids_NEG_789.1439_357.0365_273.8609,-0.128735682203259,-0.0445890980494514,0.0845807791798336,,,,,,0.0871130791311973,0.0441807214534954
Lipids_POS_762.5871_394.3147_310.0235,-0.1292297315478897,-0.0509638124799612,0.1106719238164381,,,,,,0.0734103081044305,0.0531784977638204
Lipids_NEG_639.5663_371.9796_286.0571,-0.124652940751825,-0.0924107187801278,0.0996612094149394,,-0.0753964747002038,,,,,0.0666463487518306
Lipids_POS_1158.2673_457.7572_323.0827,-0.193806918489732,-0.0643157782712816,0.1311512376793268,,,,,,,0.0561803273131162
Lipids_NEG_974.8721_477.3612_360.6321,-0.1567021086992024,-0.132475214623932,0.0877641356304158,,,,,,,0.0618386332182367
Lipids_POS_719.5720_425.8284_308.2062,-0.1762089226483063,-0.0965265601437729,0.0824168217848743,,,,,,,0.0739436739244156
Lipids_NEG_920.5984_344.2824_332.9832,-0.1119338306046875,-0.06117488802535,0.0861679227255033,0.0561657367206806,,0.0628492749739243,0.089008496313405,,0.0575337838945889,0.0502172443895958
Lipids_POS_595.5876_353.9833_282.1583,-0.1140872528442304,-0.0549144511343162,0.0716511310514795,,,0.0824869736786117,0.0882590084810953,,0.1031435765139076,0.0526901434216143
Lipids_NEG_932.6728_374.4853_334.6757,-0.1423791637299325,-0.1071674582398108,0.1267640707328571,0.0740826937912855,,,0.0625120832714434,,0.1062165577345891,0.0850448619435757
Lipids_NEG_912.5933_352.8822_333.0596,-0.1136878215015,,0.1017349446564829,0.0539620637181125,,,0.0755914793038117,,0.1097762141295791,0.0440359771710605
Lipids_NEG_926.6089_352.7225_336.3650,-0.12279326920353,-0.0429053703192051,0.1114323231750289,0.05206297963749,,,0.0548023032525591,,0.1188218468696405,0.0540864135330499
Lipids_NEG_599.5275_371.8251_270.5300,-0.1473794535247972,-0.0615368558360643,0.1241303230880414,0.0454566322201295,,,0.0518587214792167,,0.0863168107592509,0.0454270516302479
Lipids_NEG_1117.8644_423.9543_372.1056,-0.1209053775415725,-0.0695555533610815,0.1218702399947071,0.0649949855692472,,,0.0406574529057882,,0.0633676253846314,
Lipids_POS_1136.9038_424.0021_384.2794,-0.1437987801754406,-0.0700060413244515,0.1310590364723151,0.0632117437929526,,,0.0541705957417694,,0.0666931457409895,
Lipids_POS_808.5811_352.2518_311.3848,-0.1582965343423725,-0.0820500757173902,0.1157423250952524,0.0770356009984425,,,0.0816503753696703,,0.0839185722897192,
Lipids_NEG_906.6573_361.2498_328.2937,-0.1699351969086701,-0.1033755604650041,0.1463899942541006,0.0811575495191131,,,0.0556803946387524,,0.0580725732491303,
Lipids_POS_904.7132_387.7140_337.8654,-0.152262241975036,-0.0838295372540632,0.1533019144401742,0.0902605647860245,,,0.0627879017838286,,0.0698806659537709,
Lipids_POS_761.6270_331.0552_315.2191,-0.1579247710158152,-0.0854399544394535,0.1205666849866057,0.0973699424924401,0.0460844582411383,,0.0654336686720227,,0.0509751733329631,0.04702948993446
Lipids_POS_846.6350_346.7366_320.1310,-0.1160687530968445,-0.0709357677078204,0.1071623842896228,0.0715067538368033,,,0.0589894185506785,,0.0742010196560447,0.0471272133055813
Lipids_NEG_1119.8800_432.7138_373.8776,-0.1503399898913668,-0.0805246458800305,0.1293876100686748,0.0733421518864247,,,0.0421034678209621,,0.0634092798946637,0.0458695606282941
Lipids_POS_818.6362_348.5316_321.8306,-0.1452647685065864,-0.0730281906868875,0.1257207043395441,0.0839237203584251,,,0.0673339732959253,,0.0742221792290721,0.0463432336133964
Lipids_NEG_1221.7804_329.3856_388.6661,-0.1401293554681664,-0.0561272056490526,0.1202373293081547,0.0642583102334891,,,0.0566490828146168,,0.0420486032376931,0.0488874945934731
Lipids_POS_725.5556_330.7768_299.1833,-0.1495165207010126,-0.0739773491812694,0.0969672361858532,0.086671308434078,,,0.0632694983025343,,0.0466565488361883,0.0435351125050185
Lipids_NEG_900.5932_349.6127_332.5097,-0.174149524830197,-0.0658077483886236,0.1597848224324023,0.0976518458814903,0.0505239799051379,,0.0859499954387843,-0.042154063641964,0.0921260122311677,0.0422423006778637
Lipids_NEG_886.5778_349.4303_328.5683,-0.1642754191710789,-0.0728198420501476,0.139862252099626,0.0911081761652517,,,0.0799608576134191,-0.0674351148062764,0.0761906324122032,
Lipids_NEG_719.1475_358.6872_263.8069,-0.1443178564798219,-0.057551153461409,0.099625988717608,0.049580896913228,,,0.0849800549379471,-0.0486882124556841,0.0751795497184719,
Lipids_NEG_860.7689_434.4345_340.6978,-0.1231240490913736,-0.0724406253935397,0.1005341281135357,,,,0.0546875676488277,,,
Lipids_NEG_695.4213_471.0789_291.6774,-0.150220293002111,-0.0687291623072489,0.1194397991648024,,,,0.0517824793474997,-0.0489427554748457,,
Lipids_POS_1648.3400_388.0155_520.8702,-0.1310640442284158,-0.0726170922502301,0.0996443179991953,,,,0.0789584662161224,-0.0680528456952199,,
Lipids_NEG_1238.7712_328.7681_389.9776,-0.1324085645932389,-0.068526582867111,0.0774519358501102,,,,0.0548815353423819,-0.0629710070231317,0.0545879552562253,0.0480043019995772
Lipids_POS_1235.8419_328.7345_392.1588,-0.1054945747689054,-0.0593432076518832,0.0924565322921792,,,,0.071442361607911,-0.0511202470555693,0.056522281781451,0.0479138885488818
Lipids_NEG_934.6131_344.1518_336.7830,-0.0863510191358426,-0.0801506501837298,0.0669360341443851,0.0483122355938214,,,0.0552192195643417,,0.0648754337803007,0.0604901949663995
Lipids_POS_844.6527_353.1159_323.9362,-0.1271549590365903,-0.0833771708171381,0.0734331153843549,0.0502003413292766,,,0.069218061764985,,0.058997102074813,
Lipids_POS_840.8863_329.5084_321.5968,-0.0967853438065725,-0.0608156763636172,0.0631274196622531,,,,0.066309632373153,,0.0600319119415637,
Lipids_POS_762.1789_356.8888_264.8260,-0.1150696267592267,-0.0510296651496101,0.0670107481226343,,,,0.0469597519579356,,0.0800568941564197,
Lipids_NEG_723.5339_371.6201_288.4875,-0.1083931772172501,-0.0673030037662705,0.0909927412003203,,,,0.0513906790648571,,0.0991615105607307,
Lipids_POS_816.5875_344.0728_312.8009,-0.114231161255008,-0.0790622612169063,0.093445365793386,,,,0.071143229513468,,0.0706448942757476,
Lipids_POS_742.5706_358.6467_302.4964,-0.173232532693101,-0.0648954454059276,0.1739011334106871,0.1030984363124014,0.0639983469945196,,0.0850917827208911,,,
Lipids_NEG_1165.2582_437.1501_366.4622,-0.2003122471982856,-0.0788942818523426,0.1696937135746417,0.0769787589795105,0.0646194847695764,,0.0555166536393582,,0.0623907551706942,
Lipids_POS_873.2654_437.3871_284.3920,-0.2087227050659,-0.0692919889509911,0.1497904845130968,0.0544651656859117,0.0457651087225044,,,,0.0554657279372958,
Lipids_POS_894.6930_396.7601_332.2639,-0.087332910926307,-0.0770347629629601,0.1219031992779055,0.088499104570755,-0.049858754754741,,,0.061752535185739,0.0679293965421818,
Lipids_POS_866.6620_381.2926_326.2855,-0.1004576384775529,-0.0858644936782207,0.1037588683521533,0.0707135043602584,-0.0484324855467449,,,0.0505594729545084,,
